dataset_name: 240x20, ndiris: True folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, train_x_shape: (228, 32, 240, 3)
dataset_name: 240x40_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (62, 40, 240, 3)
dataset_name: 240x20, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (52, 32, 240, 3)
dataset_name: 240x40, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (52, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (20, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (4, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (268, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (168, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (78, 32, 240, 3)
dataset_name: 240x40_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (64, 40, 240, 3)
dataset_name: 240x20, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (58, 32, 240, 3)
dataset_name: 240x40, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (54, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (12, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (2, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_10/initial_test, x_shape: (2, 32, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (212, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (120, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (72, 32, 240, 3)
dataset_name: 240x40_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (54, 40, 240, 3)
dataset_name: 240x20, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (56, 32, 240, 3)
dataset_name: 240x40, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (50, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (12, 32, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_10/initial_test, x_shape: (2, 32, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (292, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (166, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (62, 32, 240, 3)
dataset_name: 240x40_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (68, 40, 240, 3)
dataset_name: 240x20, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (50, 32, 240, 3)
dataset_name: 240x40, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (54, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (12, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (4, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_10/initial_test, x_shape: (2, 32, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (262, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (136, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (76, 32, 240, 3)
dataset_name: 240x40_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (64, 40, 240, 3)
dataset_name: 240x20, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (48, 32, 240, 3)
dataset_name: 240x40, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (54, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (4, 32, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (208, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (126, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (80, 32, 240, 3)
dataset_name: 240x40_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (60, 40, 240, 3)
dataset_name: 240x20, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (38, 32, 240, 3)
dataset_name: 240x40, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (54, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (10, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (2, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (254, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (158, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (54, 32, 240, 3)
dataset_name: 240x40_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (48, 40, 240, 3)
dataset_name: 240x20, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (48, 32, 240, 3)
dataset_name: 240x40, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (36, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (12, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (4, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (282, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (176, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (74, 32, 240, 3)
dataset_name: 240x40_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (62, 40, 240, 3)
dataset_name: 240x20, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (46, 32, 240, 3)
dataset_name: 240x40, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (56, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (16, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (4, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_10/initial_test, x_shape: (2, 32, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (256, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (160, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (68, 32, 240, 3)
dataset_name: 240x40_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (56, 40, 240, 3)
dataset_name: 240x20, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (44, 32, 240, 3)
dataset_name: 240x40, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (44, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (12, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (2, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (260, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (158, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (54, 32, 240, 3)
